"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Model.nlogo"
"calibration"
"11/24/2024 17:54:31:125 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","4","0","4"
"[run number]","number-of-workers","number-of-teams","movement-across-teams","share-of-presentees","exogenous-sickness","contagiousness","severity","recovery-days","slower-recovery","immunity-days","max-sick-leave-days","[step]","mean [infections] of turtles"
"44","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","1015","2.72"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","675","1.76"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","159","0.21"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","3","0"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","199","0.89"
"44","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","1019","2.72"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","679","1.76"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","163","0.255"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","683","1.76"
"44","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","1023","2.72"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","203","0.89"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","7","0"
"44","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","1027","2.72"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","167","0.33"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","207","0.89"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","687","1.76"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","11","0.005"
"44","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","1031","2.72"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","211","0.89"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","691","1.76"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","171","0.385"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","15","0.015"
"44","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","1035","2.72"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","695","1.76"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","215","0.89"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","175","0.415"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","19","0.02"
"44","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","1039","2.72"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","699","1.76"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","219","0.89"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","703","1.76"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","179","0.5"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","23","0.05"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","223","0.89"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","707","1.76"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","3","0"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","227","0.89"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","183","0.55"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","27","0.065"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","711","1.76"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","231","0.89"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","187","0.585"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","7","0"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","31","0.1"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","715","1.76"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","235","0.89"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","191","0.615"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","11","0"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","35","0.165"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","239","0.89"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","719","1.76"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","195","0.655"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","243","0.89"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","15","0"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","39","0.225"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","723","1.76"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","199","0.715"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","247","0.89"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","727","1.765"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","19","0"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","251","0.89"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","43","0.295"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","203","0.745"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","23","0"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","731","1.77"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","255","0.89"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","207","0.775"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","27","0"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","259","0.89"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","47","0.365"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","211","0.805"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","735","1.77"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","263","0.89"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","51","0.43"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","215","0.82"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","31","0"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","267","0.89"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","219","0.845"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","55","0.51"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","271","0.89"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","739","1.785"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","35","0"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","59","0.585"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","223","0.87"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","275","0.89"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","39","0"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","743","1.795"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","63","0.695"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","227","0.88"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","43","0"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","279","0.89"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","747","1.825"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","231","0.9"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","67","0.74"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","283","0.89"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","235","0.905"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","47","0"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","71","0.775"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","751","1.855"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","239","0.91"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","287","0.89"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","75","0.83"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","51","0.005"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","755","1.875"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","291","0.89"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","243","0.915"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","79","0.85"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","55","0.01"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","295","0.89"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","247","0.915"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","759","1.915"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","83","0.865"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","59","0.01"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","251","0.92"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","299","0.89"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","87","0.88"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","763","1.945"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","63","0.01"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","255","0.92"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","303","0.89"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","91","0.885"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","259","0.92"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","767","2.005"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","67","0.01"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","263","0.92"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","307","0.89"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","95","0.9"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","71","0.015"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","771","2.06"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","311","0.89"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","267","0.92"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","99","0.905"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","103","0.905"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","75","0.015"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","271","0.92"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","315","0.89"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","775","2.1"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","107","0.915"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","275","0.92"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","79","0.015"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","319","0.89"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","111","0.915"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","279","0.92"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","779","2.14"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","83","0.015"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","323","0.89"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","115","0.915"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","283","0.92"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","87","0.02"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","327","0.89"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","783","2.195"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","119","0.915"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","287","0.92"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","787","2.26"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","331","0.89"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","123","0.915"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","291","0.92"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","91","0.035"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","127","0.915"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","791","2.32"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","335","0.89"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","295","0.92"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","339","0.89"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","131","0.915"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","795","2.365"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","299","0.92"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","95","0.055"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","343","0.89"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","135","0.915"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","303","0.92"
"50","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","99","0.095"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","799","2.425"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","139","0.915"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","307","0.92"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","347","0.89"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","143","0.915"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","803","2.46"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","311","0.92"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","351","0.89"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","147","0.915"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","315","0.92"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","355","0.89"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","807","2.475"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","319","0.92"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","151","0.915"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","359","0.89"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","323","0.92"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","811","2.495"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","155","0.915"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","327","0.92"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","363","0.89"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","159","0.915"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","815","2.515"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","331","0.92"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","163","0.915"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","367","0.89"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","819","2.525"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","167","0.915"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","335","0.92"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","823","2.545"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","171","0.915"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","371","0.89"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","339","0.92"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","175","0.915"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","827","2.56"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","375","0.89"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","343","0.92"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","179","0.915"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","831","2.575"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","347","0.92"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","183","0.915"
"46","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","379","0.89"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","835","2.575"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","351","0.92"
"49","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","187","0.915"
"45","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","839","2.58"
"47","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","355","0.92"
